radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,
LTE,452,1,16038,25630475,-1,1.058.412,210.345,1000,6,1,1710208988,1712468102,0
LTE,452,1,16038,25629451,-1,1.058.406,210.356,1000,2,1,1710209030,1712468102,0
LTE,452,1,16038,25862155,-1,1.058.403,210.366,1000,18,1,1710209048,1712468102,0
LTE,452,1,16039,25626124,-1,1.058.413,21.039,1000,14,1,1710209108,1712468102,0
LTE,452,1,16039,25886477,-1,1.058.418,210.399,1000,1,1,1710209354,1710209354,0
LTE,452,1,16039,25626125,-1,1.058.405,210.409,1000,7,1,1710209800,1712468102,0
LTE,452,1,16039,25885452,-1,1.058.403,21.041,1000,3,1,1710210935,1712468102,0
LTE,452,1,16039,25858827,-1,1.058.401,210.401,1000,4,1,1710211388,1712468102,0
LTE,452,1,16039,25858828,-1,1.058.398,210.384,1000,5,1,1710211511,1712468102,0
LTE,452,1,16038,25890059,-1,1.058.405,210.361,1000,9,1,1710211760,1712468102,0
LTE,452,1,16039,25885963,-1,105.841,210.357,1000,1,1,1710215857,1710215857,0
UMTS,452,1,13002,78784373,138,105.841,210.356,1000,1,1,1710215863,1710215863,0
LTE,452,1,16038,25863179,-1,1.058.404,210.353,1000,8,1,1710215933,1712468102,0
UMTS,452,1,13001,78784373,100,1.058.409,210.356,1000,2,1,1710215913,1712468102,0
LTE,452,1,16038,25890571,-1,1.058.404,210.343,1000,4,1,1710216721,1712468102,0
LTE,452,1,16039,25858829,-1,1.058.405,210.353,1000,1,1,1710216915,1710216915,0
LTE,452,1,16038,25863181,-1,1.058.403,210.352,1000,2,1,1710217322,1712468102,0
LTE,452,1,16038,25629453,-1,105.84,21.032,1000,6,1,1710218611,1712468102,0
LTE,452,1,16038,25629452,-1,1.058.416,21.03,1000,5,1,1710218920,1713927005,0
LTE,452,1,16038,25865227,-1,1.058.411,210.277,1000,9,1,1710219369,1713927005,0
LTE,452,1,16038,25850125,-1,1.058.409,210.273,1000,1,1,1710235868,1710235868,0
LTE,452,1,16038,25746188,-1,1.058.447,210.314,1000,2,1,1710236002,1712468103,0
LTE,452,1,16038,25872141,-1,1.058.451,210.326,1000,4,1,1710236012,1712468103,0
LTE,452,1,16038,25746187,-1,1.058.452,210.326,1000,2,1,1710236022,1712468103,0
LTE,452,1,16039,25871371,-1,1.058.462,210.374,1000,4,1,1710236102,1712468103,0
LTE,452,1,16039,25871116,-1,1.058.469,210.386,1000,4,1,1710236132,1712468103,0
LTE,452,1,16039,25626640,-1,1.058.495,210.398,1000,6,1,1710236182,1712468103,0
LTE,452,1,16039,25889547,-1,1.058.526,21.041,1000,4,1,1710236292,1712468103,0
LTE,452,1,18511,58938123,-1,1.039.674,224.722,1000,24,1,1710373442,1712468109,0
LTE,452,1,18511,58919692,-1,1.039.755,224.729,1000,22,1,1710373436,1713927008,0
LTE,452,1,18511,58919691,-1,1.039.701,224.773,1000,10,1,1710373579,1713927008,0
LTE,452,1,18511,58919693,-1,1.039.651,224.725,1000,12,1,1710373607,1712468109,0
LTE,452,1,18511,58938124,-1,1.039.526,224.556,2792,54,1,1710373687,1712468109,0
LTE,452,1,18511,58934027,-1,1.039.591,224.604,1830,63,1,1710373732,1712468109,0
LTE,452,1,18511,58934029,-1,1.039.514,22.459,1000,13,1,1710373874,1712468103,0
LTE,452,1,18511,58914059,-1,1.039.397,224.581,1079,62,1,1710373924,1712468192,0
UMTS,452,1,14602,79247730,419,1.039.428,224.621,1000,3,1,1710374025,1712468104,0
LTE,452,1,18511,58914060,-1,1.039.486,224.406,2292,108,1,1710374055,1712468180,0
LTE,452,1,18511,58934028,-1,1.039.423,224.494,1843,24,1,1710374085,1712468109,0
LTE,452,1,18512,58924555,-1,1.039.246,224.297,3619,75,1,1710374445,1712468109,0
LTE,452,1,18511,58914061,-1,1.039.308,224.333,1021,62,1,1710374506,1712468108,0
UMTS,452,1,14602,79272839,264,1.039.243,224.356,1000,10,1,1710374589,1712468105,0
UMTS,452,1,14602,79118586,133,1.039.224,224.296,1000,5,1,1710374699,1712468105,0
LTE,452,1,18512,58924556,-1,1.039.133,224.199,1000,35,1,1710374840,1712468108,0
UMTS,452,1,14602,79116795,343,1.039.018,224.132,1000,17,1,1710374959,1713927008,0
UMTS,452,1,14602,79116798,343,1.039.017,224.141,1000,13,1,1710374979,1713927008,0
UMTS,452,1,14602,79118584,343,1.039.032,224.149,1000,3,1,1710374999,1712468105,0
LTE,452,1,18512,58945803,-1,1.038.855,223.919,2841,46,1,1710375039,1713927009,0
UMTS,452,1,14602,79118587,193,1.039.001,22.409,1000,5,1,1710375069,1713927008,0
LTE,452,2,2604,66633995,-1,1.038.987,224.116,1000,1,1,1710375286,1710375286,0
UMTS,452,2,11022,72258604,222,103.899,224.109,1000,7,1,1710375326,1713927008,0
LTE,452,1,18512,58924557,-1,1.038.998,224.055,1000,16,1,1710375804,1713927008,0
LTE,452,1,18512,58945805,-1,1.038.891,223.974,1575,97,1,1710375875,1713927080,0
LTE,452,1,18512,58945804,-1,103.877,223.778,1089,77,1,1710376285,1713927009,0
LTE,452,1,18512,58923275,-1,1.038.629,223.588,1895,84,1,1710376495,1713927010,0
LTE,452,1,18512,58922765,-1,1.038.697,223.701,1000,26,1,1710376505,1713927009,0
LTE,452,1,18512,58921995,-1,103.868,223.658,1000,6,1,1710376706,1713927009,0
UMTS,452,1,14602,79116225,395,1.038.655,223.631,1000,27,1,1710376716,1713927009,0
LTE,452,1,18512,58924043,-1,1.038.575,223.462,1990,35,1,1710376766,1713927010,0
LTE,452,1,18512,58923276,-1,1.038.568,223.501,1000,18,1,1710376919,1713927010,0
LTE,452,1,18512,58945036,-1,103.856,223.537,1000,2,1,1710376969,1712468107,0
LTE,452,1,18512,58923277,-1,1.038.561,223.525,1000,14,1,1710376979,1713927010,0
LTE,452,1,18512,58924045,-1,103.856,223.451,1000,10,1,1710377059,1713927010,0
LTE,452,1,18512,58924044,-1,1.038.527,223.394,1000,22,1,1710377204,1713927010,0
LTE,452,1,18512,58923019,-1,1.038.506,223.379,1000,19,1,1710377330,1713927010,0
LTE,452,1,18512,58923022,-1,1.038.483,223.378,1000,3,1,1710377400,1712468107,0
LTE,452,1,18512,58923788,-1,1.038.456,223.371,1000,16,1,1710377420,1713927062,0
LTE,452,1,18512,58923534,-1,1.038.432,223.355,1000,5,1,1710377500,1713927062,0
LTE,452,1,18512,58922764,-1,1.038.407,223.336,1000,28,1,1710377520,1713927062,0
LTE,452,1,18512,58923536,-1,1.038.425,223.359,1000,4,1,1710377570,1713927062,0
LTE,452,1,18512,58923537,-1,1.038.421,223.355,1000,1,1,1710377600,1710377600,0
LTE,452,1,18512,58944267,-1,1.038.457,223.287,1000,8,1,1710401843,1712468107,0
LTE,452,1,18512,58923532,-1,1.038.445,223.303,1000,19,1,1710402059,1712468108,0
LTE,452,1,18512,58922763,-1,1.038.461,223.276,1000,1,1,1710402079,1710402079,0
LTE,452,1,18512,58944269,-1,1.038.386,223.317,1000,18,1,1710402477,1712468108,0
LTE,452,1,18512,58922000,-1,1.038.344,223.292,1000,1,1,1710473836,1710473836,0
LTE,452,1,18512,58922252,-1,1.038.349,223.306,1000,11,1,1710473862,1712468108,0
UMTS,452,1,14602,79139773,77,1.038.342,223.296,1000,1,1,1710473890,1710473890,0
LTE,452,1,18512,58944779,-1,1.038.341,223.302,1000,4,1,1710473920,1712468108,0
LTE,452,1,18512,58944780,-1,1.038.342,223.302,1000,1,1,1710474085,1710474085,0
LTE,452,1,18512,58923533,-1,1.038.372,223.323,1000,3,1,1710475069,1712468108,0
LTE,452,1,18511,58956043,-1,1.039.436,224.313,1000,3,1,1710632609,1712468108,0
LTE,452,1,18511,58921485,-1,1.039.709,224.813,1000,3,1,1710633491,1712468109,0
LTE,452,1,18511,58915853,-1,1.039.705,224.828,1000,6,1,1710633501,1712468109,0
LTE,452,1,18511,58918156,-1,1.039.694,224.842,1000,5,1,1710633531,1712468109,0
LTE,452,1,18511,58920972,-1,1.039.654,224.852,1000,18,1,1710633574,1713927007,0
LTE,452,1,18511,58920973,-1,1.039.625,224.883,1000,20,1,1710633644,1713927007,0
LTE,452,1,18511,58939916,-1,1.039.644,224.905,1000,10,1,1710633654,1712468110,0
LTE,452,1,18511,58918412,-1,1.039.675,224.923,1000,9,1,1710633865,1712468110,0
LTE,452,1,18511,58918413,-1,1.039.658,224.906,1000,4,1,1710633885,1713927008,0
LTE,452,1,18511,58918411,-1,1.039.684,224.953,1000,6,1,1710633925,1712468110,0
LTE,452,1,18511,58941708,-1,1.039.685,224.975,1000,14,1,1710633945,1712468110,0
LTE,452,1,18511,58941709,-1,1.039.665,22.499,1000,4,1,1710633975,1712468110,0
LTE,452,1,18511,58916619,-1,1.039.661,225.008,1000,7,1,1710634005,1712468110,0
LTE,452,1,18511,58940172,-1,1.039.674,225.035,1000,22,1,1710634045,1712468110,0
LTE,452,1,18511,58916877,-1,1.039.677,225.031,1000,6,1,1710634055,1712468110,0
LTE,452,1,18511,58956813,-1,1.039.693,22.497,1000,2,1,1710639992,1712468110,0
LTE,452,1,18511,58941707,-1,1.039.689,224.996,1000,8,1,1710640384,1712468110,0
LTE,452,1,18511,58937867,-1,1.039.632,225.093,1000,5,1,1710794083,1712468110,0
LTE,452,1,18511,58918667,-1,1.039.665,22.506,1000,11,1,1710794103,1712468110,0
LTE,452,1,18511,58916876,-1,1.039.631,22.509,1000,22,1,1710794320,1712468110,0
LTE,452,1,18511,58940173,-1,1.039.641,225.085,1000,3,1,1710795095,1712468110,0
UMTS,452,1,14602,79141264,252,1.039.616,225.098,1000,3,1,1710797476,1712468110,0
LTE,452,1,18511,58937870,-1,1.039.604,225.112,1000,2,1,1710797579,1712468110,0
UMTS,452,1,14602,79141663,126,1.039.591,225.124,1000,2,1,1710797619,1712468111,0
UMTS,452,1,14602,79141666,126,1.039.595,225.127,1000,7,1,1710797699,1712468111,0
UMTS,452,1,14602,79116736,91,1.039.577,225.151,1000,6,1,1710797769,1712468111,0
UMTS,452,1,14602,79139756,122,1.039.595,225.132,1000,1,1,1710797849,1710797849,0
UMTS,452,1,14602,79140988,126,1.039.589,225.133,1000,1,1,1710797890,1710797890,0
UMTS,452,1,14602,79116733,91,1.039.562,225.165,1000,10,1,1710798135,1712468111,0
LTE,452,1,18511,58918670,-1,1.039.571,22.514,1000,2,1,1710798155,1712468111,0
UMTS,452,1,14602,79141687,184,1.039.564,225.166,1000,6,1,1710798205,1712468111,0
UMTS,452,1,14602,79141668,220,1.039.571,22.514,1000,2,1,1710798215,1712468111,0
LTE,452,1,18511,58937869,-1,1.039.571,22.514,1000,1,1,1710798405,1710798405,0
UMTS,452,1,14602,79141665,91,1.039.571,22.514,1000,1,1,1710798415,1710798415,0
LTE,452,1,18511,58915084,-1,103.956,225.144,1000,2,1,1710798741,1712468111,0
UMTS,452,1,14602,79141684,184,1.039.552,225.161,1000,4,1,1710798821,1712468111,0
LTE,452,1,18511,58914827,-1,1.039.567,225.168,1000,4,1,1710798901,1712468111,0
UMTS,452,1,14602,79141114,300,1.039.549,225.165,1000,1,1,1710799001,1710799001,0
GSM,452,4,11226,23943,-1,1.058.162,211.989,1000,1,1,1712585165,1712585165,0
UMTS,452,5,1164,8073013,440,1.058.464,211.552,1000,1,1,1709759247,1709759247,0
LTE,452,1,16018,25756172,-1,1.058.463,211.518,1000,8,1,1709759273,1713927002,0
LTE,452,1,16018,25921035,-1,1.058.456,211.472,1000,7,1,1709759314,1713927002,0
LTE,452,1,16018,25755915,-1,1.058.443,211.326,1396,36,1,1709759375,1713927003,0
LTE,452,1,16025,26149133,-1,1.058.452,211.195,1000,2,1,1709759698,1713927003,0
LTE,452,1,16025,25761548,-1,1.058.586,21.104,1000,19,1,1709759870,1713927003,0
LTE,452,1,16025,26149899,-1,1.058.678,211.029,1000,8,1,1709760015,1713927003,0
LTE,452,1,16025,25837325,-1,1.058.787,211.019,1000,19,1,1709760108,1713927003,0
LTE,452,1,16025,25837326,-1,1.058.881,21.098,1000,7,1,1709760229,1713927003,0
LTE,452,1,16025,25837327,-1,1.058.886,210.984,1000,10,1,1709760262,1713927003,0
LTE,452,1,16025,26354955,-1,1.058.909,210.959,1000,3,1,1709760348,1713927003,0
LTE,452,1,16025,25920269,-1,105.894,210.932,1000,9,1,1709760354,1713927003,0
LTE,452,1,16025,25757963,-1,105.892,210.946,1000,2,1,1709760362,1713927003,0
LTE,452,1,16025,25920268,-1,1.058.974,210.913,1000,3,1,1709760442,1713927003,0
LTE,452,1,16025,25920267,-1,1.058.992,210.903,1000,6,1,1709760454,1713927003,0
LTE,452,1,16030,25762066,-1,1.059.046,210.837,1000,22,1,1709760491,1713927004,0
LTE,452,1,16030,25762061,-1,1.059.086,21.078,1000,7,1,1709760672,1713927004,0
LTE,452,1,16023,25767181,-1,1.058.902,210.585,2717,69,1,1709760740,1713927004,0
LTE,452,1,16023,25773323,-1,1.058.697,210.438,1000,5,1,1709761705,1713927004,0
LTE,452,1,16023,26447120,-1,1.058.698,21.044,1000,2,1,1709761767,1713927004,0
LTE,452,1,16038,25866765,-1,1.058.392,210.254,1000,4,1,1709773933,1713927005,0
LTE,452,1,16038,25865739,-1,1.058.393,210.256,1000,3,1,1709774174,1713927005,0
LTE,452,1,16043,25673739,-1,1.058.432,210.154,1000,6,1,1710110368,1713927005,0
LTE,452,1,16040,25688591,-1,1.058.423,21.013,1000,26,1,1710110604,1713927006,0
LTE,452,1,16043,25673740,-1,1.058.427,21.014,1000,15,1,1710110636,1713927006,0
LTE,452,1,16043,25678603,-1,1.058.424,210.114,1000,15,1,1710111095,1713927006,0
LTE,452,1,16042,25695245,-1,1.058.418,210.119,1000,5,1,1710111430,1713927006,0
LTE,452,1,16043,25675787,-1,1.058.417,210.123,1000,2,1,1710111471,1713927006,0
LTE,452,1,16042,25695243,-1,1.058.417,210.118,1000,3,1,1710111482,1713927005,0
LTE,452,1,16043,25678604,-1,1.058.421,210.098,1000,9,1,1710111493,1713927006,0
LTE,452,1,16043,25678606,-1,1.058.418,210.123,1000,3,1,1710111503,1713927006,0
LTE,452,1,16042,25693198,-1,1.058.446,210.093,1000,7,1,1710111587,1713927006,0
LTE,452,1,16042,25693197,-1,1.058.431,210.091,1000,7,1,1710111743,1713927006,0
LTE,452,1,16043,25678605,-1,1.058.437,210.108,1000,4,1,1710111858,1713927006,0
LTE,452,1,16043,25929996,-1,1.058.428,210.093,1000,3,1,1710112535,1713927006,0
LTE,452,1,16042,25681163,-1,1.058.417,210.086,1000,1,1,1710112566,1710112566,0
LTE,452,1,16042,25956621,-1,1.058.452,210.098,1000,2,1,1710113195,1713927006,0
LTE,452,1,16040,25688588,-1,1.058.454,210.124,1000,7,1,1710113394,1713927006,0
LTE,452,1,16040,25688592,-1,1.058.454,21.013,1000,5,1,1710113571,1713927006,0
LTE,452,1,16040,25842701,-1,1.058.467,210.152,1000,6,1,1710114725,1713927006,0
LTE,452,1,16042,25704715,-1,1.058.421,210.136,1000,2,1,1710116757,1713927006,0
LTE,452,1,16040,25842699,-1,1.058.479,210.152,1000,1,1,1710117316,1710117316,0
LTE,452,1,16040,25955597,-1,1.058.484,210.161,1000,4,1,1710117379,1713927006,0
LTE,452,1,16040,25955595,-1,1.058.484,210.167,1000,1,1,1710117483,1710117483,0
LTE,452,1,16040,25686541,-1,1.058.485,210.172,1000,2,1,1710117524,1713927006,0
LTE,452,1,16040,25703435,-1,1.058.485,210.177,1000,2,1,1710117556,1713927006,0
LTE,452,1,16040,25754381,-1,1.058.496,210.187,1000,9,1,1710117619,1713927006,0
LTE,452,1,16040,26367500,-1,1.058.502,210.186,1000,2,1,1710120427,1713927006,0
LTE,452,1,16040,25753101,-1,1.058.479,210.208,1000,3,1,1710120858,1713927006,0
LTE,452,1,16040,25753355,-1,1.058.475,210.212,1000,1,1,1710120996,1710120996,0
UMTS,452,1,14602,79142953,-1,1.039.781,224.919,1000,1,1,1710266997,1710266997,0
LTE,452,1,18511,58917902,-1,1.039.777,224.909,1000,6,1,1710267013,1713927006,0
LTE,452,1,18511,58919181,-1,1.039.768,22.489,1000,5,1,1710267254,1713927006,0
LTE,452,1,18511,58938381,-1,1.039.766,224.877,1000,3,1,1710267449,1713927006,0
LTE,452,1,18511,58938379,-1,103.978,224.869,1000,6,1,1710267628,1713927006,0
LTE,452,1,18511,58919180,-1,1.039.789,224.868,1000,3,1,1710267787,1713927006,0
LTE,452,1,18511,58919179,-1,1.039.714,224.848,1000,89,1,1710267911,1713927069,0
LTE,452,1,18511,58941963,-1,1.039.686,224.844,1000,1,1,1710277084,1710277084,0
LTE,452,1,18511,58941965,-1,1.039.652,224.833,1000,9,1,1710286743,1713927007,0
LTE,452,1,18511,58956044,-1,1.039.641,224.849,1000,1,1,1710287483,1710287483,0
LTE,452,1,18511,58939660,-1,1.039.605,224.893,1000,9,1,1710288056,1713927007,0
LTE,452,1,18511,58942220,-1,1.039.604,224.882,1000,3,1,1710289185,1713927008,0
LTE,452,1,18511,58939659,-1,103.958,224.906,1000,5,1,1710289361,1713927007,0
LTE,452,1,18511,58939661,-1,1.039.566,224.914,1000,4,1,1710289663,1713927007,0
LTE,452,1,18511,58937611,-1,1.039.567,224.891,1000,19,1,1710289829,1713927008,0
LTE,452,1,18511,58938125,-1,1.039.617,22.484,1000,12,1,1710290566,1713927008,0
LTE,452,1,18511,58937612,-1,1.039.606,224.854,1000,14,1,1710290576,1713927008,0
LTE,452,1,18511,58916620,-1,1.039.604,224.855,1000,1,1,1710291403,1710291403,0
LTE,452,1,18511,58956812,-1,1.039.616,224.844,1000,3,1,1710291435,1713927008,0
LTE,452,1,18511,58918158,-1,103.962,224.843,1000,1,1,1710291677,1710291677,0
LTE,452,1,18511,58918157,-1,1.039.623,224.839,1000,1,1,1710291741,1710291741,0
LTE,452,1,18511,58960908,-1,1.039.734,224.751,1000,1,1,1710295733,1710295733,0
LTE,452,1,18511,58914316,-1,1.039.813,224.707,1000,10,1,1710296419,1713927008,0
LTE,452,1,18511,58960653,-1,1.039.833,224.699,1000,2,1,1710297201,1713927008,0
GSM,452,2,12615,25951,-1,1.038.987,224.116,1000,1,1,1710375340,1710375340,0
UMTS,452,2,11022,72258606,221,1.038.999,224.096,1000,2,1,1710375759,1713927008,0
UMTS,452,2,11022,72258607,222,103.9,224.085,1000,4,1,1710375770,1713927008,0
LTE,452,1,18512,58923021,-1,1.038.485,223.378,1000,2,1,1710377403,1713927010,0
UMTS,452,2,26118,171125927,0,1.067.755,10.7855,1000,1,1,1715132578,1715132578,0
LTE,452,4,13002,77768712,0,1.059.172,210.152,1000,1,1,1716686624,1716686624,0
LTE,452,4,13002,74696769,0,1.059.153,210.157,1000,1,1,1716686632,1716686632,0
LTE,452,4,39233,235583489,0,1.083.272,15.884,1000,1,1,1716930555,1716930555,0
LTE,452,4,12413,3039286,0,1.038.368,223.339,1000,2,1,1717016969,1717036802,0
UMTS,452,5,3039,19870013,0,1.070.339,10.5274,1000,1,1,1717856063,1717856063,0
UMTS,452,5,1216,8232854,0,1.064.839,206.933,1000,1,1,1718157438,1718157438,0
UMTS,452,5,1216,8237072,0,1.067.174,208.425,1000,1,1,1718178977,1718178977,0
LTE,452,1,24235,29302539,-1,1.066.638,10.815,1000,2,1,1717472953,1718577497,0
LTE,452,1,24235,29818381,-1,1.066.648,10.8135,1000,4,1,1717472999,1718577497,0
LTE,452,1,24235,29289739,-1,106.665,10.8125,1000,3,1,1717473099,1718577497,0
LTE,452,1,24235,29353739,-1,1.066.649,10.8112,1000,5,1,1717473119,1718577497,0
LTE,452,1,24235,29353740,-1,1.066.648,10.8101,1000,2,1,1717473149,1718577497,0
LTE,452,1,24235,29315341,-1,1.066.647,10.8093,1000,5,1,1717473158,1718577497,0
LTE,452,1,24235,29317131,-1,1.066.645,10.8074,1000,4,1,1717473178,1718577497,0
LTE,452,1,24235,29341197,-1,1.066.643,10.805,1000,2,1,1717473218,1718577497,0
LTE,452,1,24235,29325067,-1,1.066.629,10.8018,1000,2,1,1717473279,1718577497,0
LTE,452,1,24235,29337355,-1,1.066.634,10.8007,1000,10,1,1717473288,1718577497,0
LTE,452,1,24235,29345547,-1,1.066.658,10.8003,1000,3,1,1717473348,1718577497,0
LTE,452,1,24235,29330187,-1,1.066.682,10.7999,1000,2,1,1717473388,1718577497,0
LTE,452,1,24202,29281036,-1,1.066.756,10.7954,1000,4,1,1717473549,1718577497,0
LTE,452,1,24202,29274125,-1,1.066.817,10.7918,1000,3,1,1717473678,1718577497,0
LTE,452,1,24032,28649995,-1,1.066.822,10.7913,1000,2,1,1717473689,1718577497,0
LTE,452,1,24032,28638987,-1,1.066.864,10.7902,1000,3,1,1717473949,1718577497,0
LTE,452,1,24032,28636674,-1,106.687,10.7908,1000,2,1,1717473969,1718577497,0
LTE,452,1,24012,28422411,-1,1.066.882,10.7908,1000,7,1,1717473978,1718577497,0
LTE,452,1,24031,28624651,-1,1.066.899,10.7895,1000,4,1,1717474049,1718577497,0
LTE,452,1,24031,28624652,-1,106.691,10.7886,1000,4,1,1717474069,1718577497,0
LTE,452,1,24012,28439820,-1,1.066.926,10.7873,1000,6,1,1717474099,1718577497,0
LTE,452,1,24016,28452620,-1,1.066.946,10.7857,1000,2,1,1717474268,1718577497,0
LTE,452,1,24031,28627980,-1,1.066.951,10.7853,1000,2,1,1717474279,1718577497,0
LTE,452,1,24031,28637453,-1,1.066.968,10.7839,1000,4,1,1717474329,1718577497,0
LTE,452,1,24031,28642315,-1,1.066.974,10.7834,1000,1,1,1717474359,1717474359,0
LTE,452,1,24016,28467212,-1,1.066.986,10.7823,1000,4,1,1717474399,1718577497,0
LTE,452,1,24016,28458763,-1,1.066.997,10.7814,1000,6,1,1717474468,1718577497,0
LTE,452,1,24016,28470029,-1,1.067.008,10.7802,1000,6,1,1717474559,1735808511,0
LTE,452,1,24016,28426508,-1,1.067.013,10.7807,1000,4,1,1717474619,1735808511,0
LTE,452,1,24016,28437773,-1,1.067.022,10.7795,1000,5,1,1717474629,1718577497,0
LTE,452,1,24016,28431631,-1,1.067.019,10.7785,1000,4,1,1717474699,1735808513,0
LTE,452,1,24016,28431623,-1,1.067.022,10.7792,1000,1,1,1717474719,1717474719,0
LTE,452,1,24016,28437772,-1,1.067.024,10.7789,1000,3,1,1717474879,1735808513,0
LTE,452,4,25197,151840258,-1,1.066.649,10.8105,1000,2,1,1717699135,1718577497,0
UMTS,452,2,26808,3784393,0,1.080.321,10.8311,1000,1,1,1718637025,1718637025,0
UMTS,452,2,26808,3783003,0,107.645,10.6052,1000,1,1,1718646298,1718646298,0
LTE,452,1,18700,64059660,0,1.059.772,202.715,1000,1,1,1718692982,1718692982,0
LTE,452,4,39233,235574785,0,1.083.461,15.879,1000,1,1,1719129772,1719129772,0
UMTS,452,4,43009,118176922,0,1.061.677,208.997,1000,1,1,1719255445,1719255445,0
LTE,452,1,24022,28612364,0,1.067.252,10.77,1000,1,1,1720140058,1720140058,0
LTE,452,2,24172,29626123,0,106.662,10.9735,1000,1,1,1720404789,1720404789,0
UMTS,452,2,26118,171128858,0,1.068.153,10.7831,1000,1,1,1722653870,1722653870,0
UMTS,452,2,27508,180234132,0,1.064.767,10.9222,1000,1,1,1723258203,1723258203,0
UMTS,452,2,20321,2126423,0,1.066.855,10.8612,1000,1,1,1723265603,1723265603,0
UMTS,452,2,20321,2133214,0,106.738,10.8715,1000,1,1,1723266463,1723266463,0
UMTS,452,2,12118,66664225,0,1.065.561,210.172,1000,1,1,1723673815,1723673815,0
UMTS,452,2,11228,73542085,0,1.066.378,208.691,1000,1,1,1723678562,1723678562,0
GSM,452,4,12414,28219,-1,1.055.754,209.194,1000,1,1,1724356273,1724356273,0
UMTS,452,4,41527,120136408,0,1.055.707,209.254,1000,1,1,1724368762,1724368762,0
LTE,452,1,24202,29273611,-1,1.066.868,10.8033,1000,1,1,1725257980,1725257980,0
UMTS,452,5,3160,19743638,322,1.066.538,10.7712,1000,2,1,1725815287,1725835141,0
LTE,452,5,11226,32031750,-1,1.055.142,209.955,1000,2,1,1726426233,1726446963,0
LTE,452,2,1125,28880141,-1,1.055.123,209.951,1000,5,1,1726426233,1726539902,0
LTE,452,2,1125,28880140,-1,1.055.142,209.954,1000,2,1,1726426239,1726649470,0
LTE,452,2,1126,29158923,-1,1.055.288,210.091,1000,1,1,1726427092,1726427092,0
LTE,452,2,1125,29073163,-1,1.055.311,210.057,1000,16,1,1726427092,1743678481,0
UMTS,452,5,1226,8140761,2,1.055.117,209.949,1000,7,1,1726426419,1726649470,0
LTE,452,2,1112,28848139,-1,1.057.469,210.089,1000,4,1,1726429244,1726653786,0
LTE,452,2,1112,28611595,-1,1.057.499,210.085,1000,20,1,1726429253,1743678482,0
UMTS,452,5,1153,8099461,72,1.057.569,210.072,1013,16,1,1726429253,1743678487,0
LTE,452,2,1112,29184525,-1,1.057.569,210.072,1000,13,1,1726429400,1743678487,0
LTE,452,5,11153,31757574,-1,1.057.779,210.028,1000,10,1,1726429884,1743678487,0
LTE,452,2,1138,28704781,-1,105.778,210.028,1000,12,1,1726429884,1743678487,0
LTE,452,5,11153,31757572,-1,1.057.776,210.029,1000,2,1,1726429940,1726449842,0
UMTS,452,5,1153,8071453,382,1.057.801,210.023,1000,6,1,1726430058,1726451703,0
LTE,452,2,1138,28704780,-1,1.057.793,210.024,1000,3,1,1726430072,1726451703,0
LTE,452,2,1138,28677131,-1,1.057.816,210.022,1000,19,1,1726430142,1743678487,0
